1392097114.0,1392097114.0.1,"4,1"
1392097114.0,1392097114.0,"3,1"
1392097114.0,1392097114.0,1
1392097115.0,1392097115.0,"4,3,1"
1392097115.0,1392097115.0,"4,1"
1392097115.0,1392097115.0,"3,1"
1392097115.0,1392097115.0,1
1392097116.0,1392097116.0,"4,3,1"
1392097116.0,1392097116.0,"4,1"
1392097116.0,1392097116.0,"3,1"
1392097116.0,1392097116.0,1
1392097117.0,1392097117.0,"4,3,1"
1392097117.0,1392097117.0,"4,1"
1392097117.0,1392097117.0,"3,1"
1392097117.0,1392097117.0,1
1392097118.0,1392097118.0,"4,3,1"
1392097118.0,1392097118.0,"4,1"
1392097118.0,1392097118.0,"3,1"
1392097118.0,1392097118.0,1
1392097119.0,1392097119.0,"4,3,1"
1392097119.0,1392097119.0,"4,1"
1392097119.0,1392097119.0,"3,1"
1392097119.0,1392097119.0,1
1392097120.0,1392097120.0,"4,3,1"
1392097120.0,1392097120.0,"4,1"
1392097120.0,1392097120.0,"3,1"
1392097120.0,1392097120.0,1
1392097121.0,1392097121.0,"4,3,1"
1392097121.0,1392097121.0,"4,1"
1392097121.0,1392097121.0,"3,1"
1392097121.0,1392097121.0,1
1392097122.0,1392097122.0,"4,3,1"
1392097122.0,1392097122.0,"4,1"
1392097122.0,1392097122.0,"3,1"
1392097122.0,1392097122.0,1
1392097123.0,1392097123.0,"4,3,1"
1392097123.0,1392097123.0,"4,1"
1392097123.0,1392097123.0,"3,1"
1392097123.0,1392097123.0,1
1392097124.0,1392097124.0,"4,3,1"
1392097124.0,1392097124.0,"4,1"
1392097124.0,1392097124.0,"3,1"
1392097124.0,1392097124.0,1
1392097125.0,1392097125.0,"4,3,1"
1392097125.0,1392097125.0,"4,1"
1392097125.0,1392097125.0,"3,1"
1392097125.0,1392097125.0,1
1392097126.0,1392097126.0,"4,3,1"
1392097126.0,1392097126.0,"4,1"
1392097126.0,1392097126.0,"3,1"
1392097126.0,1392097126.0,1
1392097127.0,1392097127.0,"4,3,1"
1392097127.0,1392097127.0,"4,1"
1392097127.0,1392097127.0,"3,1"
1392097127.0,1392097127.0,1
1392097128.0,1392097128.0,"4,3,1"
1392097128.0,1392097128.0,"4,1"
1392097128.0,1392097128.0,"3,1"
1392097128.0,1392097128.0,1
1392097129.0,1392097129.0,"4,3,1"
1392097129.0,1392097129.0,"4,1"
1392097129.0,1392097129.0,"3,1"
1392097129.0,1392097129.0,1
1392097130.0,1392097130.0,"4,3,1"
1392097130.0,1392097130.0,"4,1"
1392097130.0,1392097130.0,"3,1"
1392097130.0,1392097130.0,1
1392097131.0,1392097131.0,"4,3,1"
1392097131.0,1392097131.0,"4,1"
1392097131.0,1392097131.0,"3,1"
1392097131.0,1392097131.0,1
1392097132.0,1392097132.0,"4,3,1"
1392097132.0,1392097132.0,"4,1"
1392097132.0,1392097132.0,"3,1"
1392097132.0,1392097132.0,1
1392097133.0,1392097133.0,"4,3,1"
1392097133.0,1392097133.0,"4,1"
1392097133.0,1392097133.0,"3,1"
1392097133.0,1392097133.0,1
1392097134.0,1392097134.0,"4,3,1"
1392097134.0,1392097134.0,"4,1"
1392097134.0,1392097134.0,"3,1"
1392097134.0,1392097134.0,1
1392097135.0,1392097135.0,"4,3,1"
1392097135.0,1392097135.0,"4,1"
1392097135.0,1392097135.0,"3,1"
1392097135.0,1392097135.0,1
1392097136.0,1392097136.0,"4,3,1"
1392097136.0,1392097136.0,"4,1"
1392097136.0,1392097136.0,"3,1"
1392097136.0,1392097136.0,1
1392097137.0,1392097137.0,"4,3,1"
1392097137.0,1392097137.0,"4,1"
1392097137.0,1392097137.0,"3,1"
1392097137.0,1392097137.0,1
1392097138.0,1392097138.0,"4,3,1"
1392097138.0,1392097138.0,"4,1"
1392097138.0,1392097138.0,"3,1"
1392097138.0,1392097138.0,1
1392097139.0,1392097139.0,"4,3,1"
1392097139.0,1392097139.0,"4,1"
1392097139.0,1392097139.0,"3,1"
1392097139.0,1392097139.0,1
1392097140.0,1392097140.0,"4,3,1"
1392097140.0,1392097140.0,"4,1"
1392097140.0,1392097140.0,"3,1"
1392097140.0,1392097140.0,1
1392097141.0,1392097141.0,"4,3,1"
1392097141.0,1392097141.0,"4,1"
1392097141.0,1392097141.0,"3,1"
1392097141.0,1392097141.0,1
1392097142.0,1392097142.0,"4,3,1"
1392097142.0,1392097142.0,"4,1"
1392097142.0,1392097142.0,"3,1"
1392097142.0,1392097142.0,1
1392097143.0,1392097143.0,"4,3,1"
1392097143.0,1392097143.0,"4,1"
1392097143.0,1392097143.0,"3,1"
1392097143.0,1392097143.0,1
1392097144.0,1392097144.0,"4,3,1"
1392097144.0,1392097144.0,"4,1"
1392097144.0,1392097144.0,"3,1"
1392097144.0,1392097144.0,1
1392097145.0,1392097145.0,"4,3,1"
1392097145.0,1392097145.0,"4,1"
1392097145.0,1392097145.0,"3,1"
1392097145.0,1392097145.0,1
1392097146.0,1392097146.0,"4,3,1"
1392097146.0,1392097146.0,"4,1"
1392097146.0,1392097146.0,"3,1"
1392097146.0,1392097146.0,1
1392097147.0,1392097147.0,"4,3,1"
1392097147.0,1392097147.0,"4,1"
1392097147.0,1392097147.0,"3,1"
1392097147.0,1392097147.0,1
1392097148.0,1392097148.0,"4,3,1"
1392097148.0,1392097148.0,"4,1"
1392097148.0,1392097148.0,"3,1"
1392097148.0,1392097148.0,1
1392097149.0,1392097149.0,"4,3,1"
1392097149.0,1392097149.0,"4,1"
1392097149.0,1392097149.0,"3,1"
1392097149.0,1392097149.0,1
1392097150.0,1392097150.0,"4,3,1"
1392097150.0,1392097150.0,"4,1"
1392097150.0,1392097150.0,"3,1"
1392097150.0,1392097150.0,1
1392097151.0,1392097151.0,"4,3,1"
1392097151.0,1392097151.0,"4,1"
1392097151.0,1392097151.0,"3,1"
1392097151.0,1392097151.0,1
1392097152.0,1392097152.0,"4,3,1"
1392097152.0,1392097152.0,"4,1"
1392097152.0,1392097152.0,"3,1"
1392097152.0,1392097152.0,1
1392097153.0,1392097153.0,"4,3,1"
1392097153.0,1392097153.0,"4,1"
1392097153.0,1392097153.0,"3,1"
1392097153.0,1392097153.0,1
1392097154.0,1392097154.0,"4,3,1"
1392097154.0,1392097154.0,"4,1"
1392097154.0,1392097154.0,"3,1"
1392097154.0,1392097154.0,1
1392097155.0,1392097155.0,"4,3,1"
1392097155.0,1392097155.0,"4,1"
1392097155.0,1392097155.0,"3,1"
1392097155.0,1392097155.0,1
1392097156.0,1392097156.0,"4,3,1"
1392097156.0,1392097156.0,"4,1"
1392097156.0,1392097156.0,"3,1"
1392097156.0,1392097156.0,1
1392097157.0,1392097157.0,"4,3,1"
1392097157.0,1392097157.0,"4,1"
1392097157.0,1392097157.0,"3,1"
1392097157.0,1392097157.0,1
1392097158.0,1392097158.0,"4,3,1"
1392097158.0,1392097158.0,"4,1"
1392097158.0,1392097158.0,"3,1"
1392097158.0,1392097158.0,1
1392097159.0,1392097159.0,"4,3,1"
1392097159.0,1392097159.0,"4,1"
1392097159.0,1392097159.0,"3,1"
1392097159.0,1392097159.0,1
1392097160.0,1392097160.0,"4,3,1"
1392097160.0,1392097160.0,"4,1"
1392097160.0,1392097160.0,"3,1"
1392097160.0,1392097160.0,1
1392097161.0,1392097161.0,"4,3,1"
1392097161.0,1392097161.0,"4,1"
1392097161.0,1392097161.0,"3,1"
1392097161.0,1392097161.0,1
1392097162.0,1392097162.0,"4,3,1"
1392097162.0,1392097162.0,"4,1"
1392097162.0,1392097162.0,"3,1"
1392097162.0,1392097162.0,1
1392097163.0,1392097163.0,"4,3,1"
1392097163.0,1392097163.0,"4,1"
1392097163.0,1392097163.0,"3,1"
1392097163.0,1392097163.0,1
1392097164.0,1392097164.0,"4,3,1"
1392097164.0,1392097164.0,"4,1"
1392097164.0,1392097164.0,"3,1"
1392097164.0,1392097164.0,1
1392097165.0,1392097165.0,"4,3,1"
1392097165.0,1392097165.0,"4,1"
1392097165.0,1392097165.0,"3,1"
1392097165.0,1392097165.0,1
1392097166.0,1392097166.0,"4,3,1"
1392097166.0,1392097166.0,"4,1"
1392097166.0,1392097166.0,"3,1"
1392097166.0,1392097166.0,1
1392097167.0,1392097167.0,"4,3,1"
1392097167.0,1392097167.0,"4,1"
1392097167.0,1392097167.0,"3,1"
1392097167.0,1392097167.0,1
1392097168.0,1392097168.0,"4,3,1"
1392097168.0,1392097168.0,"4,1"
1392097168.0,1392097168.0,"3,1"
1392097168.0,1392097168.0,1
1392097169.0,1392097169.0,"4,3,1"
1392097169.0,1392097169.0,"4,1"
1392097169.0,1392097169.0,"3,1"
1392097169.0,1392097169.0,1
1392097170.0,1392097170.0,"4,3,1"
1392097170.0,1392097170.0,"4,1"
1392097170.0,1392097170.0,"3,1"
1392097170.0,1392097170.0,1
1392097171.0,1392097171.0,"4,3,1"
1392097171.0,1392097171.0,"4,1"
1392097171.0,1392097171.0,"3,1"
1392097171.0,1392097171.0,1
1392097172.0,1392097172.0,"4,3,1"
1392097172.0,1392097172.0,"4,1"
1392097172.0,1392097172.0,"3,1"
1392097172.0,1392097172.0,1
1392097173.0,1392097173.0,"4,3,1"
1392097173.0,1392097173.0,"4,1"
1392097173.0,1392097173.0,"3,1"
1392097173.0,1392097173.0,1
1392097174.0,1392097174.0,"4,3,1"
1392097174.0,1392097174.0,"4,1"
1392097174.0,1392097174.0,"3,1"
1392097174.0,1392097174.0,1
1392097175.0,1392097175.0,"4,3,1"
1392097175.0,1392097175.0,"4,1"
1392097175.0,1392097175.0,"3,1"
1392097175.0,1392097175.0,1
1392097176.0,1392097176.0,"4,3,1"
1392097176.0,1392097176.0,"4,1"
1392097176.0,1392097176.0,"3,1"
1392097176.0,1392097176.0,1
1392097177.0,1392097177.0,"4,3,1"
1392097177.0,1392097177.0,"4,1"
1392097177.0,1392097177.0,"3,1"
1392097177.0,1392097177.0,1
1392097178.0,1392097178.0,"4,3,1"
1392097178.0,1392097178.0,"4,1"
1392097178.0,1392097178.0,"3,1"
1392097178.0,1392097178.0,1
1392097179.0,1392097179.0,"4,3,1"
1392097179.0,1392097179.0,"4,1"
1392097179.0,1392097179.0,"3,1"
1392097179.0,1392097179.0,1
1392097180.0,1392097180.0,"4,3,1"
1392097180.0,1392097180.0,"4,1"
1392097180.0,1392097180.0,"3,1"
1392097180.0,1392097180.0,1
1392097181.0,1392097181.0,"4,3,1"
1392097181.0,1392097181.0,"4,1"
1392097181.0,1392097181.0,"3,1"
1392097181.0,1392097181.0,1
1392097182.0,1392097182.0,"4,3,1"
1392097182.0,1392097182.0,"4,1"
1392097182.0,1392097182.0,"3,1"
1392097182.0,1392097182.0,1
1392097183.0,1392097183.0,"4,3,1"
1392097183.0,1392097183.0,"4,1"
1392097183.0,1392097183.0,"3,1"
1392097183.0,1392097183.0,1
1392097184.0,1392097184.0,"4,3,1"
1392097184.0,1392097184.0,"4,1"
1392097184.0,1392097184.0,"3,1"
1392097184.0,1392097184.0,1
1392097185.0,1392097185.0,"4,3,1"
1392097185.0,1392097185.0,"4,1"
1392097185.0,1392097185.0,"3,1"
1392097185.0,1392097185.0,1
1392097186.0,1392097186.0,"4,3,1"
1392097186.0,1392097186.0,"4,1"
1392097186.0,1392097186.0,"3,1"
1392097186.0,1392097186.0,1
1392097187.0,1392097187.0,"4,3,1"
1392097187.0,1392097187.0,"4,1"
1392097187.0,1392097187.0,"3,1"
1392097187.0,1392097187.0,1
1392097188.0,1392097188.0,"4,3,1"
1392097188.0,1392097188.0,"4,1"
1392097188.0,1392097188.0,"3,1"
1392097188.0,1392097188.0,1
1392097189.0,1392097189.0,"4,3,1"
1392097189.0,1392097189.0,"4,1"
1392097189.0,1392097189.0,"3,1"
1392097189.0,1392097189.0,1
1392097190.0,1392097190.0,"4,3,1"
1392097190.0,1392097190.0,"4,1"
1392097190.0,1392097190.0,"3,1"
1392097190.0,1392097190.0,1
1392097191.0,1392097191.0,"4,3,1"
1392097191.0,1392097191.0,"4,1"
1392097191.0,1392097191.0,"3,1"
1392097191.0,1392097191.0,1
1392097192.0,1392097192.0,"4,3,1"
1392097192.0,1392097192.0,"4,1"
1392097192.0,1392097192.0,"3,1"
1392097192.0,1392097192.0,1
1392097193.0,1392097193.0,"4,3,1"
1392097193.0,1392097193.0,"4,1"
1392097193.0,1392097193.0,"3,1"
1392097193.0,1392097193.0,1
1392097194.0,1392097194.0,"4,3,1"
1392097194.0,1392097194.0,"4,1"
1392097194.0,1392097194.0,"3,1"
1392097194.0,1392097194.0,1
1392097195.0,1392097195.0,"4,3,1"
1392097195.0,1392097195.0,"4,1"
1392097195.0,1392097195.0,"3,1"
1392097195.0,1392097195.0,1
1392097196.0,1392097196.0,"4,3,1"
1392097196.0,1392097196.0,"4,1"
1392097196.0,1392097196.0,"3,1"
1392097196.0,1392097196.0,1
1392097197.0,1392097197.0,"4,3,1"
1392097197.0,1392097197.0,"4,1"
1392097197.0,1392097197.0,"3,1"
1392097197.0,1392097197.0,1
1392097198.0,1392097198.0,"4,3,1"
1392097198.0,1392097198.0,"4,1"
1392097198.0,1392097198.0,"3,1"
1392097198.0,1392097198.0,1
1392097199.0,1392097199.0,"4,3,1"
1392097199.0,1392097199.0,"4,1"
1392097199.0,1392097199.0,"3,1"
1392097199.0,1392097199.0,1
1392097200.0,1392097200.0,"4,3,1"
1392097200.0,1392097200.0,"4,1"
1392097200.0,1392097200.0,"3,1"
1392097200.0,1392097200.0,1
1392097201.0,1392097201.0,"4,3,1"
1392097201.0,1392097201.0,"4,1"
1392097201.0,1392097201.0,"3,1"
1392097201.0,1392097201.0,1
1392097202.0,1392097202.0,"4,3,1"
1392097202.0,1392097202.0,"4,1"
1392097202.0,1392097202.0,"3,1"
1392097202.0,1392097202.0,1
1392097203.0,1392097203.0,"4,3,1"
1392097203.0,1392097203.0,"4,1"
1392097203.0,1392097203.0,"3,1"
1392097203.0,1392097203.0,1
1392097204.0,1392097204.0,"4,3,1"
1392097204.0,1392097204.0,"4,1"
1392097204.0,1392097204.0,"3,1"
1392097204.0,1392097204.0,1
1392097205.0,1392097205.0,"4,3,1"
1392097205.0,1392097205.0,"4,1"
1392097205.0,1392097205.0,"3,1"
1392097205.0,1392097205.0,1
1392097206.0,1392097206.0,"4,3,1"
1392097206.0,1392097206.0,"4,1"
1392097206.0,1392097206.0,"3,1"
1392097206.0,1392097206.0,1
1392097207.0,1392097207.0,"4,3,1"
1392097207.0,1392097207.0,"4,1"
1392097207.0,1392097207.0,"3,1"
1392097207.0,1392097207.0,1
1392097208.0,1392097208.0,"4,3,1"
1392097208.0,1392097208.0,"4,1"
1392097208.0,1392097208.0,"3,1"
1392097208.0,1392097208.0,1
1392097209.0,1392097209.0,"4,3,1"
1392097209.0,1392097209.0,"4,1"
1392097209.0,1392097209.0,"3,1"
1392097209.0,1392097209.0,1
1392097210.0,1392097210.0,"4,3,1"
1392097210.0,1392097210.0,"4,1"
1392097210.0,1392097210.0,"3,1"
1392097210.0,1392097210.0,1
1392097211.0,1392097211.0,"4,3,1"
1392097211.0,1392097211.0,"4,1"
1392097211.0,1392097211.0,"3,1"
1392097211.0,1392097211.0,1
1392097212.0,1392097212.0,"4,3,1"
1392097212.0,1392097212.0,"4,1"
1392097212.0,1392097212.0,"3,1"
1392097212.0,1392097212.0,1
1392097213.0,1392097213.0,"4,3,1"
1392097213.0,1392097213.0,"4,1"
1392097213.0,1392097213.0,"3,1"
1392097213.0,1392097213.0,1
1392097214.0,1392097214.0,"4,3,1"
1392097214.0,1392097214.0,"4,1"
1392097214.0,1392097214.0,"3,1"
1392097214.0,1392097214.0,1
1392097215.0,1392097215.0,"4,3,1"
1392097215.0,1392097215.0,"4,1"
1392097215.0,1392097215.0,"3,1"
1392097215.0,1392097215.0,1
1392097216.0,1392097216.0,"4,3,1"
1392097216.0,1392097216.0,"4,1"
1392097216.0,1392097216.0,"3,1"
1392097216.0,1392097216.0,1
1392097217.0,1392097217.0,"4,3,1"
1392097217.0,1392097217.0,"4,1"
1392097217.0,1392097217.0,"3,1"
1392097217.0,1392097217.0,1
1392097218.0,1392097218.0,"4,3,1"
1392097218.0,1392097218.0,"4,1"
1392097218.0,1392097218.0,"3,1"
1392097218.0,1392097218.0,1
1392097219.0,1392097219.0,"4,3,1"
1392097219.0,1392097219.0,"4,1"
1392097219.0,1392097219.0,"3,1"
1392097219.0,1392097219.0,1
1392097220.0,1392097220.0,"4,3,1"
1392097220.0,1392097220.0,"4,1"
1392097220.0,1392097220.0,"3,1"
1392097220.0,1392097220.0,1
1392097221.0,1392097221.0,"4,3,1"
1392097221.0,1392097221.0,"4,1"
1392097221.0,1392097221.0,"3,1"
1392097221.0,1392097221.0,1
1392097222.0,1392097222.0,"4,3,1"
1392097222.0,1392097222.0,"4,1"
1392097222.0,1392097222.0,"3,1"
1392097222.0,1392097222.0,1
1392097223.0,1392097223.0,"4,3,1"
1392097223.0,1392097223.0,"4,1"
1392097223.0,1392097223.0,"3,1"
1392097223.0,1392097223.0,1
1392097224.0,1392097224.0,"4,3,1"
1392097224.0,1392097224.0,"4,1"
1392097224.0,1392097224.0,"3,1"
1392097224.0,1392097224.0,1
1392097225.0,1392097225.0,"4,3,1"
1392097225.0,1392097225.0,"4,1"
1392097225.0,1392097225.0,"3,1"
1392097225.0,1392097225.0,1
1392097226.0,1392097226.0,"4,3,1"
1392097226.0,1392097226.0,"4,1"
1392097226.0,1392097226.0,"3,1"
1392097226.0,1392097226.0,1
1392097227.0,1392097227.0,"4,3,1"
1392097227.0,1392097227.0,"4,1"
1392097227.0,1392097227.0,"3,1"
1392097227.0,1392097227.0,1
1392097228.0,1392097228.0,"4,3,1"
1392097228.0,1392097228.0,"4,1"
1392097228.0,1392097228.0,"3,1"
1392097228.0,1392097228.0,1
1392097229.0,1392097229.0,"4,3,1"
1392097229.0,1392097229.0,"4,1"
1392097229.0,1392097229.0,"3,1"
1392097229.0,1392097229.0,1
1392097230.0,1392097230.0,"4,3,1"
1392097230.0,1392097230.0,"4,1"
1392097230.0,1392097230.0,"3,1"
1392097230.0,1392097230.0,1
1392097231.0,1392097231.0,"4,3,1"
1392097231.0,1392097231.0,"4,1"
1392097231.0,1392097231.0,"3,1"
1392097231.0,1392097231.0,1
1392097232.0,1392097232.0,"4,3,1"
1392097232.0,1392097232.0,"4,1"
1392097232.0,1392097232.0,"3,1"
1392097232.0,1392097232.0,1
1392097233.0,1392097233.0,"4,3,1"
1392097233.0,1392097233.0,"4,1"
1392097233.0,1392097233.0,"3,1"
1392097233.0,1392097233.0,1
1392097234.0,1392097234.0,"4,3,1"
1392097234.0,1392097234.0,"4,1"
1392097234.0,1392097234.0,"3,1"
1392097234.0,1392097234.0,1
1392097235.0,1392097235.0,"4,3,1"
1392097235.0,1392097235.0,"4,1"
1392097235.0,1392097235.0,"3,1"
1392097235.0,1392097235.0,1
1392097236.0,1392097236.0,"4,3,1"
1392097236.0,1392097236.0,"4,1"
1392097236.0,1392097236.0,"3,1"
1392097236.0,1392097236.0,1
1392097237.0,1392097237.0,"4,3,1"
1392097237.0,1392097237.0,"4,1"
1392097237.0,1392097237.0,"3,1"
1392097237.0,1392097237.0,1
1392097238.0,1392097238.0,"4,3,1"
1392097238.0,1392097238.0,"4,1"
1392097238.0,1392097238.0,"3,1"
1392097238.0,1392097238.0,1
1392097239.0,1392097239.0,"4,3,1"
1392097239.0,1392097239.0,"4,1"
1392097239.0,1392097239.0,"3,1"
1392097239.0,1392097239.0,1
1392097240.0,1392097240.0,"4,3,1"
1392097240.0,1392097240.0,"4,1"
1392097240.0,1392097240.0,"3,1"
1392097240.0,1392097240.0,1
1392097241.0,1392097241.0,"4,3,1"
1392097241.0,1392097241.0,"4,1"
1392097241.0,1392097241.0,"3,1"
1392097241.0,1392097241.0,1
1392097242.0,1392097242.0,"4,3,1"
1392097242.0,1392097242.0,"4,1"
1392097242.0,1392097242.0,"3,1"
1392097242.0,1392097242.0,1
1392097243.0,1392097243.0,"4,3,1"
1392097243.0,1392097243.0,"4,1"
1392097243.0,1392097243.0,"3,1"
1392097243.0,1392097243.0,1
1392097244.0,1392097244.0,"4,3,1"
1392097244.0,1392097244.0,"4,1"
1392097244.0,1392097244.0,"3,1"
1392097244.0,1392097244.0,1
1392097245.0,1392097245.0,"4,3,1"
1392097245.0,1392097245.0,"4,1"
1392097245.0,1392097245.0,"3,1"
1392097245.0,1392097245.0,1
1392097246.0,1392097246.0,"4,3,1"
1392097246.0,1392097246.0,"4,1"
1392097246.0,1392097246.0,"3,1"
1392097246.0,1392097246.0,1
1392097247.0,1392097247.0,"4,3,1"
1392097247.0,1392097247.0,"4,1"
1392097247.0,1392097247.0,"3,1"
1392097247.0,1392097247.0,1
1392097248.0,1392097248.0,"4,3,1"
1392097248.0,1392097248.0,"4,1"
1392097248.0,1392097248.0,"3,1"
1392097248.0,1392097248.0,1
1392097249.0,1392097249.0,"4,3,1"
1392097249.0,1392097249.0,"4,1"
1392097249.0,1392097249.0,"3,1"
1392097249.0,1392097249.0,1
1392097250.0,1392097250.0,"4,3,1"
1392097250.0,1392097250.0,"4,1"
1392097250.0,1392097250.0,"3,1"
1392097250.0,1392097250.0,1
1392097251.0,1392097251.0,"4,3,1"
1392097251.0,1392097251.0,"4,1"
1392097251.0,1392097251.0,"3,1"
1392097251.0,1392097251.0,1
1392097252.0,1392097252.0,"4,3,1"
1392097252.0,1392097252.0,"4,1"
1392097252.0,1392097252.0,"3,1"
1392097252.0,1392097252.0,1
1392097253.0,1392097253.0,"4,3,1"
1392097253.0,1392097253.0,"4,1"
1392097253.0,1392097253.0,"3,1"
1392097253.0,1392097253.0,1
1392097254.0,1392097254.0,"4,3,1"
1392097254.0,1392097254.0,"4,1"
1392097254.0,1392097254.0,"3,1"
1392097254.0,1392097254.0,1
1392097255.0,1392097255.0,"4,3,1"
1392097255.0,1392097255.0,"4,1"
1392097255.0,1392097255.0,"3,1"
1392097255.0,1392097255.0,1
1392097256.0,1392097256.0,"4,3,1"
1392097256.0,1392097256.0,"4,1"
1392097256.0,1392097256.0,"3,1"
1392097256.0,1392097256.0,1
1392097257.0,1392097257.0,"4,3,1"
1392097257.0,1392097257.0,"4,1"
1392097257.0,1392097257.0,"3,1"
1392097257.0,1392097257.0,1
1392097258.0,1392097258.0,"4,3,1"
1392097258.0,1392097258.0,"4,1"
1392097258.0,1392097258.0,"3,1"
1392097258.0,1392097258.0,1
1392097259.0,1392097259.0,"4,3,1"
1392097259.0,1392097259.0,"4,1"
1392097259.0,1392097259.0,"3,1"
1392097259.0,1392097259.0,1
1392097260.0,1392097260.0,"4,3,1"
1392097260.0,1392097260.0,"4,1"
1392097260.0,1392097260.0,"3,1"
1392097260.0,1392097260.0,1
1392097261.0,1392097261.0,"4,3,1"
1392097261.0,1392097261.0,"4,1"
1392097261.0,1392097261.0,"3,1"
1392097261.0,1392097261.0,1
1392097262.0,1392097262.0,"4,3,1"
1392097262.0,1392097262.0,"4,1"
1392097262.0,1392097262.0,"3,1"
1392097262.0,1392097262.0,1
1392097263.0,1392097263.0,"4,3,1"
1392097263.0,1392097263.0,"4,1"
1392097263.0,1392097263.0,"3,1"
1392097263.0,1392097263.0,1
1392097264.0,1392097264.0,"4,3,1"
1392097264.0,1392097264.0,"4,1"
1392097264.0,1392097264.0,"3,1"
1392097264.0,1392097264.0,1
1392097265.0,1392097265.0,"4,3,1"
1392097265.0,1392097265.0,"4,1"
1392097265.0,1392097265.0,"3,1"
1392097265.0,1392097265.0,1
1392097266.0,1392097266.0,"4,3,1"
1392097266.0,1392097266.0,"4,1"
1392097266.0,1392097266.0,"3,1"
1392097266.0,1392097266.0,1
1392097267.0,1392097267.0,"4,3,1"
1392097267.0,1392097267.0,"4,1"
1392097267.0,1392097267.0,"3,1"
1392097267.0,1392097267.0,1
1392097268.0,1392097268.0,"4,3,1"
1392097268.0,1392097268.0,"4,1"
1392097268.0,1392097268.0,"3,1"
1392097268.0,1392097268.0,1
1392097269.0,1392097269.0,"4,3,1"
1392097269.0,1392097269.0,"4,1"
1392097269.0,1392097269.0,"3,1"
1392097269.0,1392097269.0,1
1392097270.0,1392097270.0,"4,3,1"
1392097270.0,1392097270.0,"4,1"
